Query_ID	Target_ID	Optimal_offset	p-value	Correlation	q-value	Orientation
2	tcf3a+tcf3b	.	0.004682700043087599	0.004682700043087599	0.032513651301708454	.
2	nkx2.4a+nkx2.4b	.	0.004794385869912941	0.004794385869912941	0.032513651301708454	.
2	nkx2.2a	.	0.00488280503604427	0.00488280503604427	0.03273698830984226	.
2	mecp2	.	0.005559032947092674	0.005559032947092674	0.036852016166119966	.
2	zeb1a+zeb1b	.	0.005874143514612496	0.005874143514612496	0.03850827415134858	.
2	olig2+olig4	.	0.006170939810711039	0.006170939810711039	0.03914897299268293	.
2	TCF4	.	0.006066518765086716	0.006066518765086716	0.03914897299268293	.
2	nkx2.1	.	0.006169124121292986	0.006169124121292986	0.03914897299268293	.
2	olig1	.	0.006421127069969916	0.006421127069969916	0.03987857864507632	.
2	her12+her15.1+her15.2+her2+her4.1+her4.2+her4.3+her4.4	.	0.0063915997350245425	0.0063915997350245425	0.03987857864507632	.
2	mgaa	.	0.006753239540959537	0.006753239540959537	0.04150428467881382	.
2	her1+her11+her5	.	0.00708252169689768	0.00708252169689768	0.043079255682161144	.
2	klf15+si:ch211-117k10.3	.	0.007429914322485748	0.007429914322485748	0.04357218712745965	.
2	klf5l+klf6a+klf6b	.	0.007524266651116827	0.007524266651116827	0.04357218712745965	.
2	hmx1+hmx3b	.	0.007312284457162327	0.007312284457162327	0.04357218712745965	.
2	nkx2.3+nkx2.7	.	0.007332739320826408	0.007332739320826408	0.04357218712745965	.
2	klf3+klf8	.	0.007532818791526923	0.007532818791526923	0.04357218712745965	.
2	etv2	.	0.008174636022356374	0.008174636022356374	0.04682558498242972	.
2	egr3	.	0.008547916123650136	0.008547916123650136	0.04849298570147673	.
3	tfdp1a+tfdp1b	.	9.259283218408975e-08	9.259283218408975e-08	5.4629770988612954e-05	.
3	arnt2	.	1.8484615371363159e-06	1.8484615371363159e-06	0.0005452961534552132	.
3	e2f5	.	2.7037230291907315e-05	2.7037230291907315e-05	0.005317321957408438	.
3	hey2	.	4.291226399142538e-05	4.291226399142538e-05	0.006329558938735243	.
3	e2f2	.	8.868063080228272e-05	8.868063080228272e-05	0.00699127401689945	.
3	hey1+heyl	.	7.146764165744671e-05	7.146764165744671e-05	0.00699127401689945	.
3	mycn	.	6.521339414272029e-05	6.521339414272029e-05	0.00699127401689945	.
3	e2f1	.	9.915914970062163e-05	9.915914970062163e-05	0.00699127401689945	.
3	myca+mych	.	0.0001066465528001611	0.0001066465528001611	0.00699127401689945	.
3	arnt	.	0.00016245457908963107	0.00016245457908963107	0.009584820166288232	.
3	e2f6	.	0.000211617080072306	0.000211617080072306	0.011350370658423686	.
3	mnta+mntb	.	0.00035677773666158147	0.00035677773666158147	0.017541572052527755	.
3	mlxipl	.	0.0006461518524182639	0.0006461518524182639	0.024843276492594046	.
3	usf1	.	0.0006737159726805165	0.0006737159726805165	0.024843276492594046	.
3	max+si:ch73-59f11.3	.	0.0005525185164987803	0.0005525185164987803	0.024843276492594046	.
3	mxi1	.	0.0006661905718075783	0.0006661905718075783	0.024843276492594046	.
3	mlx	.	0.0009748015036171267	0.0009748015036171267	0.03195182706300582	.
3	clocka+clockb+npas2	.	0.0009656194372484898	0.0009656194372484898	0.03195182706300582	.
3	bhlhe41	.	0.0010829175390649258	0.0010829175390649258	0.033627439370963484	.
3	tfeb	.	0.0011662540337309434	0.0011662540337309434	0.03440449399506283	.
3	gcm2	.	0.0012480432166964927	0.0012480432166964927	0.03506407132623479	.
4	znf740a+znf740b	.	8.165214500439612e-07	8.165214500439612e-07	0.0004817476555259371	.
4	klf5l+klf6a+klf6b	.	5.330448146477462e-06	5.330448146477462e-06	0.0015724822032108514	.
4	ikzf1	.	1.1408076976374722e-05	1.1408076976374722e-05	0.002243588472020362	.
4	hic1l+hic2	.	2.627253216717597e-05	2.627253216717597e-05	0.0038751984946584555	.
4	klf12b	.	0.0002032928963157516	0.0002032928963157516	0.02398856176525869	.
4	rbpjb	.	0.000460440900772147	0.000460440900772147	0.04527668857592779	.
5	nr4a2b	.	2.3053016986869564e-05	2.3053016986869564e-05	0.013601280022253043	.
5	hoxd4a	.	0.000236911868008902	0.000236911868008902	0.02329633368754203	.
5	roraa+rorab	.	0.00021329422245417137	0.00021329422245417137	0.02329633368754203	.
5	mef2d	.	0.00017018491515808962	0.00017018491515808962	0.02329633368754203	.
5	nkx2.3+nkx2.7	.	0.00023589940627114113	0.00023589940627114113	0.02329633368754203	.
5	nr4a1	.	0.00018152117156069932	0.00018152117156069932	0.02329633368754203	.
5	foxc1a+foxc1b	.	0.00039509972671566236	0.00039509972671566236	0.03330126268032012	.
5	cdc5l	.	0.0005669409930621938	0.0005669409930621938	0.041811898238336795	.
7	patz1	.	7.003374163112588e-13	7.003374163112588e-13	2.0659953781182137e-10	.
7	sp1	.	6.352153986182941e-13	6.352153986182941e-13	2.0659953781182137e-10	.
7	znf740a+znf740b	.	3.669018011144474e-12	3.669018011144474e-12	7.215735421917465e-10	.
7	rsl1d1+sp3a	.	3.816845663672397e-09	3.816845663672397e-09	5.629847353916786e-07	.
7	sp8a+sp8b	.	7.3073132941456775e-09	7.3073132941456775e-09	8.6226296870919e-07	.
7	klf4	.	1.61402824496992e-08	1.61402824496992e-08	1.5871277742204212e-06	.
7	klf5l+klf6a+klf6b	.	2.153830007477779e-08	2.153830007477779e-08	1.8153710063026996e-06	.
7	wt1a+wt1b	.	6.652321285101346e-07	6.652321285101346e-07	4.906086947762242e-05	.
7	zic2a+zic2b	.	1.3604019694631553e-06	1.3604019694631553e-06	8.918190688702907e-05	.
7	plag1+plagx	.	3.13879921091533e-06	3.13879921091533e-06	0.00018518915344400446	.
7	e2f6	.	4.136549410671756e-06	4.136549410671756e-06	0.000221869468390576	.
7	tfdp1a+tfdp1b	.	8.11756288724199e-06	8.11756288724199e-06	0.00039911350862273116	.
7	prdm2a	.	1.1196880668263233e-05	1.1196880668263233e-05	0.0005081661226365621	.
7	glis2a+glis2b	.	1.4869257498641117e-05	1.4869257498641117e-05	0.00062663299458559	.
7	zic3	.	2.1089892205311863e-05	2.1089892205311863e-05	0.0008295357600756	.
7	gli2a+gli3	.	3.185911027766225e-05	3.185911027766225e-05	0.0011748046914887953	.
7	zbtb14	.	5.003510656756348e-05	5.003510656756348e-05	0.0017365125220507325	.
7	mta3	.	7.002687947683782e-05	7.002687947683782e-05	0.002295325493963017	.
7	rcor1	.	7.699386496994635e-05	7.699386496994635e-05	0.0023908621227509658	.
7	zbtb7a+zbtb7c	.	0.00013213866965897976	0.00013213866965897976	0.003824584658996654	.
7	ikzf1	.	0.00013612928447276227	0.00013612928447276227	0.003824584658996654	.
7	srebf2	.	0.00022357662473673632	0.00022357662473673632	0.005735226460638019	.
7	egr3	.	0.00021846098771943268	0.00021846098771943268	0.005735226460638019	.
7	e2f1	.	0.0003243653422934896	0.0003243653422934896	0.007973981331381618	.
7	mtf1	.	0.00039319859426487595	0.00039319859426487595	0.009279486824651073	.
7	e2f7	.	0.000454043942737993	0.000454043942737993	0.010303304854439073	.
7	egr2a+egr2b	.	0.0004914085698805382	0.0004914085698805382	0.010738187267759908	.
7	prdm4	.	0.0005437347591911017	0.0005437347591911017	0.011457268140098216	.
7	egr1	.	0.0007055862598088328	0.0007055862598088328	0.014355030803007287	.
7	si:ch211-69l10.4+tbx15	.	0.0007327364018272372	0.0007327364018272372	0.014410482569268999	.
7	hinfp	.	0.0009863629607964313	0.0009863629607964313	0.018772714415157887	.
7	tbx1	.	0.00188017200882538	0.00188017200882538	0.034665671412717945	.
7	mbd2	.	0.002046896774179217	0.002046896774179217	0.0365960332353254	.
7	mgaa	.	0.0021676771460385534	0.0021676771460385534	0.03761557400478666	.
7	snai1a	.	0.002541358453082131	0.002541358453082131	0.04284004249481307	.
7	BX572630.1+relb	.	0.002675600811116965	0.002675600811116965	0.04385012440441693	.
7	snai1b+snai3	.	0.0030042536172238433	0.0030042536172238433	0.047905665788163986	.
8	cxxc1a+cxxc1b+mbd1a+mbd1b	.	4.5037525148662866e-05	4.5037525148662866e-05	0.02657213983771109	.
8	arnt2	.	0.0001100920253747427	0.0001100920253747427	0.0324771474855491	.
8	foxn1	.	0.0002823024236379274	0.0002823024236379274	0.040883772874877725	.
8	myca+mych	.	0.0004850617120748204	0.0004850617120748204	0.040883772874877725	.
8	max+si:ch73-59f11.3	.	0.0002846401534159023	0.0002846401534159023	0.040883772874877725	.
8	tfdp1a+tfdp1b	.	0.0003994870440348836	0.0003994870440348836	0.040883772874877725	.
8	clocka+clockb+npas2	.	0.0004456718903705141	0.0004456718903705141	0.040883772874877725	.
8	mnta+mntb	.	0.000675462948767924	0.000675462948767924	0.04981539247163439	.
9	mxi1	.	7.474352545087087e-12	7.474352545087087e-12	4.409868001601381e-09	.
9	mycn	.	1.8737391033216818e-11	1.8737391033216818e-11	5.527530354798961e-09	.
9	arnt2	.	5.94877854409963e-11	5.94877854409963e-11	1.1699264470062606e-08	.
9	hey1+heyl	.	1.2122911173756727e-10	1.2122911173756727e-10	1.2643080401599235e-08	.
9	tfeb	.	1.2857369899931427e-10	1.2857369899931427e-10	1.2643080401599235e-08	.
9	max+si:ch73-59f11.3	.	1.097459302315282e-10	1.097459302315282e-10	1.2643080401599235e-08	.
9	usf1	.	1.5775224316784635e-10	1.5775224316784635e-10	1.3296260495575622e-08	.
9	mnta+mntb	.	2.7606553863822573e-10	2.7606553863822573e-10	2.035983347456915e-08	.
9	hey2	.	4.97396151140104e-10	4.97396151140104e-10	3.0896145228940834e-08	.
9	usf2	.	5.236634784566243e-10	5.236634784566243e-10	3.0896145228940834e-08	.
9	mlxipl	.	1.123484228989674e-09	1.123484228989674e-09	5.6958297906122943e-08	.
9	myca+mych	.	1.1584738557177549e-09	1.1584738557177549e-09	5.6958297906122943e-08	.
9	bhlhe41	.	1.303420341996829e-09	1.303420341996829e-09	5.9155230906009935e-08	.
9	creb3l2	.	1.6383601205723803e-09	1.6383601205723803e-09	6.703044686941167e-08	.
9	usf1l	.	1.7041639034596184e-09	1.7041639034596184e-09	6.703044686941167e-08	.
9	mecp2	.	2.1796749762635106e-09	2.1796749762635106e-09	7.832445187210291e-08	.
9	mlx	.	2.2568062403826264e-09	2.2568062403826264e-09	7.832445187210291e-08	.
9	mycb	.	3.7537402600401015e-09	3.7537402600401015e-09	1.2303926407909223e-07	.
9	her12+her15.1+her15.2+her2+her4.1+her4.2+her4.3+her4.4	.	5.0293885393965e-09	5.0293885393965e-09	1.5507007605786911e-07	.
9	arntl1a+arntl1b	.	5.256612747724377e-09	5.256612747724377e-09	1.5507007605786911e-07	.
9	clocka+clockb+npas2	.	7.217343270962996e-09	7.217343270962996e-09	2.027729776127699e-07	.
9	her1+her11+her5	.	1.3970246936732467e-08	1.3970246936732467e-08	3.746566223941889e-07	.
9	arnt	.	1.5118373220835177e-08	1.5118373220835177e-08	3.878191391431632e-07	.
9	srebf1	.	2.0197896232293763e-08	2.0197896232293763e-08	4.96531615710555e-07	.
9	hap1	.	2.731186786561382e-07	2.731186786561382e-07	6.4456008162848624e-06	.
9	her6+her8.2+her9	.	3.2203901261726473e-07	3.2203901261726473e-07	7.30780836323793e-06	.
9	tfec	.	6.690908261294607e-07	6.690908261294607e-07	1.462087360801414e-05	.
9	e2f4	.	1.428188587278974e-06	1.428188587278974e-06	3.0093973803378383e-05	.
9	tfdp1a+tfdp1b	.	1.6336350790296068e-06	1.6336350790296068e-06	3.323602402163683e-05	.
9	tfe3a+tfe3b	.	1.9310484313266128e-06	1.9310484313266128e-06	3.797728581609005e-05	.
9	pax2b	.	2.2437514243102965e-06	2.2437514243102965e-06	4.270365614009919e-05	.
9	tfap2d	.	3.3272376739796447e-06	3.3272376739796447e-06	6.13459446139997e-05	.
9	xbp1	.	3.782257673456438e-06	3.782257673456438e-06	6.76221826466454e-05	.
9	e2f7	.	8.176867926011403e-06	8.176867926011403e-06	0.00014189270812784493	.
9	CABZ01090890.1+atf6	.	1.4205338844121844e-05	1.4205338844121844e-05	0.0002394614262294825	.
9	snai1a	.	1.466225657258007e-05	1.466225657258007e-05	0.0002402980938283956	.
9	e2f1	.	1.8127622460082516e-05	1.8127622460082516e-05	0.00028906208787699147	.
9	creb3l1	.	2.5219716480034614e-05	2.5219716480034614e-05	0.00039156928219001114	.
9	egr1	.	3.0740799070743e-05	3.0740799070743e-05	0.00046505311414713765	.
9	snai1b+snai3	.	3.7553488870839804e-05	3.7553488870839804e-05	0.0005539139608448871	.
9	si:dkey-229b18.3+snai2	.	4.222266951032471e-05	4.222266951032471e-05	0.0006075945124656483	.
9	zic4+zic6	.	5.064172729450972e-05	5.064172729450972e-05	0.000697404529025747	.
9	nr2f1b+nr2f5	.	5.200982928327605e-05	5.200982928327605e-05	0.000697404529025747	.
9	mitfa+mitfb	.	5.122663526205354e-05	5.122663526205354e-05	0.000697404529025747	.
9	sp4	.	5.960050229170312e-05	5.960050229170312e-05	0.0007814288078245521	.
9	pax9	.	6.785120410826619e-05	6.785120410826619e-05	0.0008702654439973271	.
9	pax1a+pax1b	.	7.121220636780679e-05	7.121220636780679e-05	0.0008939404629150214	.
9	egr3	.	8.18352710051374e-05	8.18352710051374e-05	0.0010058918727714806	.
9	gcm2	.	9.606103936414508e-05	9.606103936414508e-05	0.0011566533311192979	.
9	figla	.	0.00012292483620791463	0.00012292483620791463	0.0014505130672533928	.
9	klf13+zgc:153115	.	0.00013335996350619	0.00013335996350619	0.0015427917346794529	.
9	e2f6	.	0.0001479491631407544	0.0001479491631407544	0.0016786539664047136	.
9	insm1a+insm1b	.	0.00016750753253304797	0.00016750753253304797	0.001864706494235817	.
9	glis1a+glis1b	.	0.00017072994858707396	0.00017072994858707396	0.0018653827715995118	.
9	ebf1b	.	0.00023554505886535552	0.00023554505886535552	0.0025267560860101775	.
9	klf12a	.	0.0002504700849262801	0.0002504700849262801	0.00263888125190188	.
9	twist1a+twist1b+twist3	.	0.0002570435426249787	0.0002570435426249787	0.0026606261429603056	.
9	ebf3a-1+si:ch211-51e8.2	.	0.00030342447531511935	0.00030342447531511935	0.003086559317860697	.
9	SPDEF	.	0.00034615786503636425	0.00034615786503636425	0.0034615786503636426	.
9	zgc:161969	.	0.00036584261070986176	0.00036584261070986176	0.0035974523386469743	.
9	e2f5	.	0.00037867842938380344	0.00037867842938380344	0.0036148646934329007	.
9	ebf3a-2+ebf3b	.	0.00037986713727599974	0.00037986713727599974	0.0036148646934329007	.
9	TCF4	.	0.00040159702590271233	0.00040159702590271233	0.0037022225825406293	.
9	id4	.	0.0003971989556737236	0.0003971989556737236	0.0037022225825406293	.
9	egr2a+egr2b	.	0.0004174949792583897	0.0004174949792583897	0.0037895698117299983	.
9	gmeb2	.	0.0004512118209368666	0.0004512118209368666	0.004016540765362142	.
9	glis3	.	0.00046292334244851807	0.00046292334244851807	0.004016540765362142	.
9	e4f1+si:dkeyp-79b7.12	.	0.00046156788043672447	0.00046156788043672447	0.004016540765362142	.
9	mtf1	.	0.0004925843247309491	0.0004925843247309491	0.004211952921612463	.
9	sp1	.	0.0005304555527510997	0.0005304555527510997	0.004470982516044983	.
9	hic1	.	0.0005523567416508417	0.0005523567416508417	0.004543566851212319	.
9	cxxc1a+cxxc1b+mbd1a+mbd1b	.	0.0005572123873970671	0.0005572123873970671	0.004543566851212319	.
9	sp3b	.	0.0005621701358279649	0.0005621701358279649	0.004543566851212319	.
9	tfap2e	.	0.0006241225399234983	0.0006241225399234983	0.004976112142633297	.
9	zeb1a+zeb1b	.	0.0006848582284857658	0.0006848582284857658	0.005387551397421357	.
9	e2f2	.	0.0007207870241791289	0.0007207870241791289	0.0055955834771800805	.
9	klf5l+klf6a+klf6b	.	0.0007413586947410828	0.0007413586947410828	0.005680540648016089	.
9	egr4	.	0.000793424726359479	0.000793424726359479	0.006001546007078111	.
9	mespaa+mespab+mespba+mespbb	.	0.0008529760673665324	0.0008529760673665324	0.0063703275917247355	.
